Contrast,Similarity
1 vs. 5,0.455882353
1 vs. 5,0.682277526
1 vs. 5,0.52881922
1 vs. 5,0.532239819
1 vs. 5,0.609162896
1 vs. 5,0.416855204
1 vs. 5,0.543778281
1 vs. 5,0.604826546
1 vs. 5,0.570588235
1 vs. 5,0.509502262
1 vs. 5,0.394117647
1 vs. 5,0.562594268
1 vs. 5,0.716289593
1 vs. 5,0.534942182
1 vs. 5,0.489657401
1 vs. 5,0.573152338
1 vs. 5,0.492436975
1 vs. 5,0.492436975
1 vs. 5,0.593891403
1 vs. 5,0.603946707
1 vs. 5,0.486425339
1 vs. 5,0.563348416
1 vs. 5,0.756485671
1 vs. 5,0.756356389
1 vs. 5,0.641402715
1 vs. 5,0.487556561
1 vs. 5,0.564479638
1 vs. 5,0.650113122
1 vs. 5,0.573529412
1 vs. 5,0.57239819
1 vs. 5,0.515837104
1 vs. 5,0.400452489
1 vs. 5,0.671417798
1 vs. 5,0.648190045
1 vs. 5,0.645801911
1 vs. 5,0.532428356
1 vs. 5,0.606334842
1 vs. 5,0.448319328
1 vs. 5,0.448319328
1 vs. 5,0.720211161
1 vs. 5,0.715309201
1 vs. 5,0.39869281
1 vs. 5,0.39869281
1 vs. 5,0.516063348
1 vs. 5,0.515208648
1 vs. 5,0.476998492
1 vs. 5,0.374434389
1 vs. 5,0.438536953
1 vs. 5,0.448604827
1 vs. 5,0.419683258
1 vs. 5,0.460180995
1 vs. 5,0.399446958
1 vs. 5,0.341754651
1 vs. 5,0.468325792
1 vs. 5,0.480392157
1 vs. 5,0.4826546
1 vs. 5,0.367269985
1 vs. 5,0.505128205
1 vs. 5,0.427404295
1 vs. 5,0.427404295
1 vs. 5,0.513197587
1 vs. 5,0.513471822
1 vs. 5,0.333333333
1 vs. 5,0.44047619
1 vs. 5,0.433543417
1 vs. 5,0.43492397
1 vs. 5,0.521908764
1 vs. 5,0.450480192
1 vs. 5,0.557623049
1 vs. 5,0.418592437
1 vs. 5,0.445378151
1 vs. 5,0.41302521
1 vs. 5,0.422268908
1 vs. 5,0.517507003
1 vs. 5,0.471638655
1 vs. 5,0.491596639
1 vs. 5,0.517507003
1 vs. 5,0.418067227
1 vs. 5,0.483193277
1 vs. 5,0.621848739
1 vs. 5,0.621848739
1 vs. 5,0.527310924
1 vs. 5,0.49894958
1 vs. 5,0.531862745
1 vs. 5,0.608785822
1 vs. 5,0.50245098
1 vs. 5,0.504713424
1 vs. 5,0.68522409
1 vs. 5,0.608301013
1 vs. 5,0.569839474
1 vs. 5,0.509426848
1 vs. 5,0.459464555
1 vs. 5,0.487330317
1 vs. 5,0.515837104
1 vs. 5,0.400452489
1 vs. 5,0.513763198
1 vs. 5,0.50245098
1 vs. 5,0.679550025
1 vs. 5,0.562728938
1 vs. 5,0.646116139
1 vs. 5,0.532738095
1 vs. 5,0.532738095
1 vs. 5,0.531862745
1 vs. 5,0.54046003
1 vs. 5,0.299369748
1 vs. 5,0.275560224
1 vs. 5,0.340056022
1 vs. 5,0.341436575
1 vs. 5,0.359393758
1 vs. 5,0.359393758
1 vs. 5,0.323679472
1 vs. 5,0.407446312
1 vs. 5,0.411414566
1 vs. 5,0.504901961
1 vs. 5,0.450280112
1 vs. 5,0.426470588
1 vs. 5,0.378151261
1 vs. 5,0.386204482
1 vs. 5,0.353524743
1 vs. 5,0.361694678
1 vs. 5,0.449229692
1 vs. 5,0.492647059
1 vs. 5,0.492647059
1 vs. 5,0.421918768
1 vs. 5,0.405462185
1 vs. 5,0.362179487
1 vs. 5,0.323717949
1 vs. 5,0.403860657
1 vs. 5,0.405392157
1 vs. 5,0.405058177
1 vs. 5,0.405058177
1 vs. 5,0.366596639
1 vs. 5,0.481487467
1 vs. 5,0.476809955
1 vs. 5,0.567873303
1 vs. 5,0.494570136
1 vs. 5,0.456108597
1 vs. 5,0.446266968
1 vs. 5,0.44739819
1 vs. 5,0.401696833
1 vs. 5,0.408936652
1 vs. 5,0.518665158
1 vs. 5,0.444152661
1 vs. 5,0.444152661
1 vs. 5,0.481334842
1 vs. 5,0.476606915
1 vs. 5,0.32918552
1 vs. 5,0.444570136
1 vs. 5,0.371417798
1 vs. 5,0.373303167
1 vs. 5,0.524294333
1 vs. 5,0.408909718
1 vs. 5,0.562755872
1 vs. 5,0.391025641
1 vs. 5,0.407616893
1 vs. 5,0.300904977
1 vs. 5,0.260935143
1 vs. 5,0.363499246
1 vs. 5,0.489441931
1 vs. 5,0.490874811
1 vs. 5,0.521995978
1 vs. 5,0.414081017
1 vs. 5,0.639032536
1 vs. 5,0.507352941
1 vs. 5,0.507352941
1 vs. 5,0.52571644
1 vs. 5,0.521116139
1 vs. 5,0.330232093
1 vs. 5,0.43737495
1 vs. 5,0.488585434
1 vs. 5,0.487745098
1 vs. 5,0.436720143
1 vs. 5,0.329577285
1 vs. 5,0.472434428
1 vs. 5,0.469187675
1 vs. 5,0.378151261
1 vs. 5,0.350840336
1 vs. 5,0.292717087
1 vs. 5,0.387955182
1 vs. 5,0.441526611
1 vs. 5,0.514205682
1 vs. 5,0.443137255
1 vs. 5,0.408263305
1 vs. 5,0.429551821
1 vs. 5,0.426143791
1 vs. 5,0.426143791
1 vs. 5,0.471288515
1 vs. 5,0.48732493
1 vs. 5,0.435200747
1 vs. 5,0.56853408
1 vs. 5,0.481372549
1 vs. 5,0.612745098
1 vs. 5,0.568550557
1 vs. 5,0.435217224
1 vs. 5,0.468550557
1 vs. 5,0.613188609
1 vs. 5,0.46661639
1 vs. 5,0.393382353
1 vs. 5,0.332773109
1 vs. 5,0.299439776
1 vs. 5,0.572689076
1 vs. 5,0.494864613
1 vs. 5,0.573120915
1 vs. 5,0.464705882
1 vs. 5,0.470457516
1 vs. 5,0.342612045
1 vs. 5,0.342612045
1 vs. 5,0.520915033
1 vs. 5,0.61546003
1 vs. 5,0.401867414
1 vs. 5,0.501867414
1 vs. 5,0.414705882
1 vs. 5,0.479411765
1 vs. 5,0.501883891
1 vs. 5,0.468550557
1 vs. 5,0.535217224
1 vs. 5,0.479855275
1 vs. 5,0.399949723
1 vs. 5,0.326715686
1 vs. 5,0.266106443
1 vs. 5,0.421661998
1 vs. 5,0.439355742
1 vs. 5,0.428197946
1 vs. 5,0.506454248
1 vs. 5,0.431372549
1 vs. 5,0.359346405
1 vs. 5,0.488445378
1 vs. 5,0.488445378
1 vs. 5,0.387581699
1 vs. 5,0.482126697
1 vs. 5,0.634507649
1 vs. 5,0.480661495
1 vs. 5,0.688235294
1 vs. 5,0.609351433
1 vs. 5,0.557349513
1 vs. 5,0.557349513
1 vs. 5,0.441964898
1 vs. 5,0.541666667
1 vs. 5,0.565987934
1 vs. 5,0.610448375
1 vs. 5,0.585003232
1 vs. 5,0.431157078
1 vs. 5,0.560762767
1 vs. 5,0.637254902
1 vs. 5,0.562971342
1 vs. 5,0.523504274
1 vs. 5,0.559653092
1 vs. 5,0.476640656
1 vs. 5,0.476640656
1 vs. 5,0.590874811
1 vs. 5,0.610037022
1 vs. 5,0.38627451
1 vs. 5,0.519607843
1 vs. 5,0.557189542
1 vs. 5,0.555228758
1 vs. 5,0.585620915
1 vs. 5,0.452287582
1 vs. 5,0.485620915
1 vs. 5,0.528703704
1 vs. 5,0.494607843
1 vs. 5,0.460784314
1 vs. 5,0.402941176
1 vs. 5,0.369607843
1 vs. 5,0.578267974
1 vs. 5,0.588235294
1 vs. 5,0.591830065
1 vs. 5,0.490374332
1 vs. 5,0.556327986
1 vs. 5,0.420496324
1 vs. 5,0.420496324
1 vs. 5,0.61372549
1 vs. 5,0.623856209
1 vs. 5,0.319607843
1 vs. 5,0.48627451
1 vs. 5,0.457189542
1 vs. 5,0.455228758
1 vs. 5,0.552287582
1 vs. 5,0.452287582
1 vs. 5,0.585620915
1 vs. 5,0.428703704
1 vs. 5,0.427941176
1 vs. 5,0.394117647
1 vs. 5,0.33627451
1 vs. 5,0.491830065
1 vs. 5,0.478267974
1 vs. 5,0.488235294
1 vs. 5,0.558496732
1 vs. 5,0.457040998
1 vs. 5,0.478550208
1 vs. 5,0.535079657
1 vs. 5,0.535079657
1 vs. 5,0.51372549
1 vs. 5,0.523856209
1 vs. 5,0.376212023
1 vs. 5,0.4531351
1 vs. 5,0.490874811
1 vs. 5,0.491650506
1 vs. 5,0.451254628
1 vs. 5,0.374331551
1 vs. 5,0.412793089
1 vs. 5,0.463235294
1 vs. 5,0.416289593
1 vs. 5,0.377375566
1 vs. 5,0.313833226
1 vs. 5,0.313833226
1 vs. 5,0.443492782
1 vs. 5,0.52658371
1 vs. 5,0.456561086
1 vs. 5,0.413021619
1 vs. 5,0.455505279
1 vs. 5,0.379051621
1 vs. 5,0.379051621
1 vs. 5,0.479638009
1 vs. 5,0.489517345
1 vs. 5,0.376212023
1 vs. 5,0.4531351
1 vs. 5,0.490874811
1 vs. 5,0.491650506
1 vs. 5,0.451254628
1 vs. 5,0.374331551
1 vs. 5,0.489716166
1 vs. 5,0.463235294
1 vs. 5,0.416289593
1 vs. 5,0.377375566
1 vs. 5,0.313833226
1 vs. 5,0.390756303
1 vs. 5,0.443492782
1 vs. 5,0.52658371
1 vs. 5,0.456561086
1 vs. 5,0.413021619
1 vs. 5,0.481146305
1 vs. 5,0.450480192
1 vs. 5,0.450480192
1 vs. 5,0.479638009
1 vs. 5,0.489517345
1 vs. 5,0.376212023
1 vs. 5,0.4531351
1 vs. 5,0.490874811
1 vs. 5,0.491650506
1 vs. 5,0.451254628
1 vs. 5,0.374331551
1 vs. 5,0.489716166
1 vs. 5,0.463235294
1 vs. 5,0.416289593
1 vs. 5,0.377375566
1 vs. 5,0.313833226
1 vs. 5,0.390756303
1 vs. 5,0.443492782
1 vs. 5,0.52658371
1 vs. 5,0.456561086
1 vs. 5,0.413021619
1 vs. 5,0.455505279
1 vs. 5,0.450480192
1 vs. 5,0.450480192
1 vs. 5,0.479638009
1 vs. 5,0.489517345
1 vs. 5,0.4531351
1 vs. 5,0.530058177
1 vs. 5,0.567797888
1 vs. 5,0.568573583
1 vs. 5,0.528177705
1 vs. 5,0.451254628
1 vs. 5,0.412793089
1 vs. 5,0.540158371
1 vs. 5,0.49321267
1 vs. 5,0.454298643
1 vs. 5,0.390756303
1 vs. 5,0.313833226
1 vs. 5,0.520415859
1 vs. 5,0.603506787
1 vs. 5,0.533484163
1 vs. 5,0.489944696
1 vs. 5,0.532428356
1 vs. 5,0.379051621
1 vs. 5,0.379051621
1 vs. 5,0.556561086
1 vs. 5,0.566440422
1 vs. 5,0.530058177
1 vs. 5,0.645442793
1 vs. 5,0.52933635
1 vs. 5,0.683958199
1 vs. 5,0.720485397
1 vs. 5,0.605100782
1 vs. 5,0.605100782
1 vs. 5,0.655542986
1 vs. 5,0.647058824
1 vs. 5,0.531221719
1 vs. 5,0.506140918
1 vs. 5,0.467679379
1 vs. 5,0.712723551
1 vs. 5,0.565045249
1 vs. 5,0.725791855
1 vs. 5,0.528406234
1 vs. 5,0.634992459
1 vs. 5,0.474289716
1 vs. 5,0.474289716
1 vs. 5,0.671945701
1 vs. 5,0.758748115
1 vs. 5,0.4531351
1 vs. 5,0.645442793
1 vs. 5,0.452413273
1 vs. 5,0.607035122
1 vs. 5,0.720485397
1 vs. 5,0.605100782
1 vs. 5,0.758946935
1 vs. 5,0.57861991
1 vs. 5,0.570135747
1 vs. 5,0.454298643
1 vs. 5,0.429217841
1 vs. 5,0.621525533
1 vs. 5,0.635800474
1 vs. 5,0.488122172
1 vs. 5,0.725791855
1 vs. 5,0.528406234
1 vs. 5,0.558069382
1 vs. 5,0.617146859
1 vs. 5,0.617146859
1 vs. 5,0.595022624
1 vs. 5,0.681825038
1 vs. 5,0.273109244
1 vs. 5,0.344537815
1 vs. 5,0.382703081
1 vs. 5,0.381652661
1 vs. 5,0.344537815
1 vs. 5,0.273109244
1 vs. 5,0.308823529
1 vs. 5,0.354516807
1 vs. 5,0.319327731
1 vs. 5,0.281512605
1 vs. 5,0.366446579
1 vs. 5,0.366446579
1 vs. 5,0.336784714
1 vs. 5,0.420693277
1 vs. 5,0.35026738
1 vs. 5,0.314892624
1 vs. 5,0.34789916
1 vs. 5,0.283753501
1 vs. 5,0.283753501
1 vs. 5,0.378151261
1 vs. 5,0.381022409
1 vs. 5,0.273109244
1 vs. 5,0.344537815
1 vs. 5,0.382703081
1 vs. 5,0.381652661
1 vs. 5,0.344537815
1 vs. 5,0.273109244
1 vs. 5,0.380252101
1 vs. 5,0.354516807
1 vs. 5,0.319327731
1 vs. 5,0.281512605
1 vs. 5,0.366446579
1 vs. 5,0.43787515
1 vs. 5,0.336784714
1 vs. 5,0.420693277
1 vs. 5,0.35026738
1 vs. 5,0.314892624
1 vs. 5,0.371708683
1 vs. 5,0.350420168
1 vs. 5,0.350420168
1 vs. 5,0.378151261
1 vs. 5,0.381022409
1 vs. 5,0.273109244
1 vs. 5,0.344537815
1 vs. 5,0.382703081
1 vs. 5,0.381652661
1 vs. 5,0.344537815
1 vs. 5,0.273109244
1 vs. 5,0.380252101
1 vs. 5,0.354516807
1 vs. 5,0.319327731
1 vs. 5,0.281512605
1 vs. 5,0.366446579
1 vs. 5,0.43787515
1 vs. 5,0.336784714
1 vs. 5,0.420693277
1 vs. 5,0.35026738
1 vs. 5,0.314892624
1 vs. 5,0.34789916
1 vs. 5,0.350420168
1 vs. 5,0.350420168
1 vs. 5,0.378151261
1 vs. 5,0.381022409
1 vs. 5,0.344537815
1 vs. 5,0.415966387
1 vs. 5,0.454131653
1 vs. 5,0.453081232
1 vs. 5,0.415966387
1 vs. 5,0.344537815
1 vs. 5,0.308823529
1 vs. 5,0.425945378
1 vs. 5,0.390756303
1 vs. 5,0.352941176
1 vs. 5,0.43787515
1 vs. 5,0.366446579
1 vs. 5,0.408213285
1 vs. 5,0.492121849
1 vs. 5,0.421695951
1 vs. 5,0.386321195
1 vs. 5,0.419327731
1 vs. 5,0.283753501
1 vs. 5,0.283753501
1 vs. 5,0.449579832
1 vs. 5,0.45245098
1 vs. 5,0.459313725
1 vs. 5,0.602170868
1 vs. 5,0.50140056
1 vs. 5,0.645833333
1 vs. 5,0.675595238
1 vs. 5,0.532738095
1 vs. 5,0.568452381
1 vs. 5,0.656512605
1 vs. 5,0.573179272
1 vs. 5,0.494537815
1 vs. 5,0.45
1 vs. 5,0.414285714
1 vs. 5,0.678711485
1 vs. 5,0.539565826
1 vs. 5,0.676120448
1 vs. 5,0.503151261
1 vs. 5,0.569677871
1 vs. 5,0.427777778
1 vs. 5,0.427777778
1 vs. 5,0.644607843
1 vs. 5,0.711904762
1 vs. 5,0.667043741
1 vs. 5,0.474736048
1 vs. 5,0.559200603
1 vs. 5,0.597033685
1 vs. 5,0.553813833
1 vs. 5,0.592275372
1 vs. 5,0.438429218
1 vs. 5,0.593325792
1 vs. 5,0.582013575
1 vs. 5,0.609214315
1 vs. 5,0.556884292
1 vs. 5,0.403038138
1 vs. 5,0.558069382
1 vs. 5,0.507164404
1 vs. 5,0.554172951
1 vs. 5,0.433257919
1 vs. 5,0.476890756
1 vs. 5,0.422969188
1 vs. 5,0.422969188
1 vs. 5,0.501131222
1 vs. 5,0.595776772
1 vs. 5,0.527526395
1 vs. 5,0.450603318
1 vs. 5,0.405429864
1 vs. 5,0.406916613
1 vs. 5,0.449310493
1 vs. 5,0.52623357
1 vs. 5,0.487772032
1 vs. 5,0.395173454
1 vs. 5,0.394042232
1 vs. 5,0.291855204
1 vs. 5,0.242081448
1 vs. 5,0.395927602
1 vs. 5,0.381598793
1 vs. 5,0.437028658
1 vs. 5,0.442559075
1 vs. 5,0.402337858
1 vs. 5,0.293740573
1 vs. 5,0.492647059
1 vs. 5,0.492647059
1 vs. 5,0.308069382
1 vs. 5,0.405982906
1 vs. 5,0.344645551
1 vs. 5,0.421568627
1 vs. 5,0.442911011
1 vs. 5,0.368508942
1 vs. 5,0.496767938
1 vs. 5,0.496767938
1 vs. 5,0.535229476
1 vs. 5,0.353506787
1 vs. 5,0.407692308
1 vs. 5,0.374208145
1 vs. 5,0.360859729
1 vs. 5,0.514705882
1 vs. 5,0.416666667
1 vs. 5,0.484917044
1 vs. 5,0.492458522
1 vs. 5,0.45173454
1 vs. 5,0.420060332
1 vs. 5,0.534313725
1 vs. 5,0.534313725
1 vs. 5,0.440422323
1 vs. 5,0.443363499
1 vs. 5,0.525263952
1 vs. 5,0.525263952
1 vs. 5,0.495927602
1 vs. 5,0.574337427
1 vs. 5,0.599472097
1 vs. 5,0.599472097
1 vs. 5,0.484087481
1 vs. 5,0.546918768
1 vs. 5,0.640196078
1 vs. 5,0.530769231
1 vs. 5,0.429864253
1 vs. 5,0.352941176
1 vs. 5,0.605580694
1 vs. 5,0.520415859
1 vs. 5,0.603544495
1 vs. 5,0.44494721
1 vs. 5,0.526960784
1 vs. 5,0.410714286
1 vs. 5,0.410714286
1 vs. 5,0.550603318
1 vs. 5,0.648868778
1 vs. 5,0.371417798
1 vs. 5,0.448340875
1 vs. 5,0.342081448
1 vs. 5,0.420491273
1 vs. 5,0.52254902
1 vs. 5,0.52254902
1 vs. 5,0.561010558
1 vs. 5,0.393072614
1 vs. 5,0.486349925
1 vs. 5,0.376923077
1 vs. 5,0.2760181
1 vs. 5,0.429864253
1 vs. 5,0.45173454
1 vs. 5,0.366569705
1 vs. 5,0.526621418
1 vs. 5,0.368024133
1 vs. 5,0.37311463
1 vs. 5,0.482142857
1 vs. 5,0.482142857
1 vs. 5,0.396757164
1 vs. 5,0.495022624
1 vs. 5,0.441930618
1 vs. 5,0.595776772
1 vs. 5,0.628883861
1 vs. 5,0.629982762
1 vs. 5,0.681318681
1 vs. 5,0.527472527
1 vs. 5,0.565934066
1 vs. 5,0.609162896
1 vs. 5,0.565158371
1 vs. 5,0.528054299
1 vs. 5,0.490950226
1 vs. 5,0.452488688
1 vs. 5,0.667797888
1 vs. 5,0.689291101
1 vs. 5,0.678733032
1 vs. 5,0.571644042
1 vs. 5,0.641779789
1 vs. 5,0.481792717
1 vs. 5,0.481792717
1 vs. 5,0.726244344
1 vs. 5,0.70173454
1 vs. 5,0.441930618
1 vs. 5,0.518853695
1 vs. 5,0.551960784
1 vs. 5,0.553059685
1 vs. 5,0.604395604
1 vs. 5,0.527472527
1 vs. 5,0.489010989
1 vs. 5,0.532239819
1 vs. 5,0.565158371
1 vs. 5,0.528054299
1 vs. 5,0.490950226
1 vs. 5,0.414027149
1 vs. 5,0.590874811
1 vs. 5,0.612368024
1 vs. 5,0.601809955
1 vs. 5,0.494720965
1 vs. 5,0.60331825
1 vs. 5,0.446078431
1 vs. 5,0.446078431
1 vs. 5,0.649321267
1 vs. 5,0.624811463
1 vs. 5,0.365007541
1 vs. 5,0.480392157
1 vs. 5,0.513499246
1 vs. 5,0.514598147
1 vs. 5,0.565934066
1 vs. 5,0.450549451
1 vs. 5,0.604395604
1 vs. 5,0.493778281
1 vs. 5,0.488235294
1 vs. 5,0.451131222
1 vs. 5,0.414027149
1 vs. 5,0.516591252
1 vs. 5,0.552413273
1 vs. 5,0.573906486
1 vs. 5,0.563348416
1 vs. 5,0.456259427
1 vs. 5,0.552036199
1 vs. 5,0.541316527
1 vs. 5,0.541316527
1 vs. 5,0.610859729
1 vs. 5,0.586349925
1 vs. 5,0.447963801
1 vs. 5,0.563348416
1 vs. 5,0.603092006
1 vs. 5,0.602510235
1 vs. 5,0.635746606
1 vs. 5,0.520361991
1 vs. 5,0.520361991
1 vs. 5,0.572285068
1 vs. 5,0.565158371
1 vs. 5,0.526532291
1 vs. 5,0.458144796
1 vs. 5,0.406862745
1 vs. 5,0.631598793
1 vs. 5,0.633031674
1 vs. 5,0.642785319
1 vs. 5,0.522058824
1 vs. 5,0.680025856
1 vs. 5,0.472338936
1 vs. 5,0.472338936
1 vs. 5,0.660633484
1 vs. 5,0.678858723
1 vs. 5,0.371040724
1 vs. 5,0.486425339
1 vs. 5,0.526168929
1 vs. 5,0.525587158
1 vs. 5,0.558823529
1 vs. 5,0.443438914
1 vs. 5,0.597285068
1 vs. 5,0.495361991
1 vs. 5,0.488235294
1 vs. 5,0.449609214
1 vs. 5,0.381221719
1 vs. 5,0.483785822
1 vs. 5,0.554675716
1 vs. 5,0.556108597
1 vs. 5,0.565862242
1 vs. 5,0.445135747
1 vs. 5,0.60310278
1 vs. 5,0.543767507
1 vs. 5,0.543767507
1 vs. 5,0.583710407
1 vs. 5,0.601935646
1 vs. 5,0.438914027
1 vs. 5,0.592760181
1 vs. 5,0.425202249
1 vs. 5,0.426847662
1 vs. 5,0.671568627
1 vs. 5,0.594645551
1 vs. 5,0.556184012
1 vs. 5,0.438536953
1 vs. 5,0.385207929
1 vs. 5,0.379638009
1 vs. 5,0.371794872
1 vs. 5,0.41025641
1 vs. 5,0.463800905
1 vs. 5,0.466138763
1 vs. 5,0.671342383
1 vs. 5,0.639086404
1 vs. 5,0.556561086
1 vs. 5,0.512605042
1 vs. 5,0.512605042
1 vs. 5,0.542728758
1 vs. 5,0.498011792
1 vs. 5,0.413499246
1 vs. 5,0.568815988
1 vs. 5,0.749170437
1 vs. 5,0.67224736
1 vs. 5,0.633785822
1 vs. 5,0.553679164
1 vs. 5,0.557315234
1 vs. 5,0.455656109
1 vs. 5,0.394634777
1 vs. 5,0.3177117
1 vs. 5,0.60121741
1 vs. 5,0.43837535
1 vs. 5,0.752790347
1 vs. 5,0.517156863
1 vs. 5,0.676093514
1 vs. 5,0.513605442
1 vs. 5,0.513605442
1 vs. 5,0.547511312
1 vs. 5,0.642911011
1 vs. 5,0.624585219
1 vs. 5,0.471126912
1 vs. 5,0.41892911
1 vs. 5,0.495852187
1 vs. 5,0.380467572
1 vs. 5,0.439291101
1 vs. 5,0.458898944
1 vs. 5,0.530316742
1 vs. 5,0.46561086
1 vs. 5,0.388687783
1 vs. 5,0.425037707
1 vs. 5,0.569004525
1 vs. 5,0.423956762
1 vs. 5,0.379713424
1 vs. 5,0.423023055
1 vs. 5,0.421918768
1 vs. 5,0.421918768
1 vs. 5,0.444193062
1 vs. 5,0.469331322
1 vs. 5,0.565535445
1 vs. 5,0.565422323
1 vs. 5,0.71966269
1 vs. 5,0.565816536
1 vs. 5,0.604278075
1 vs. 5,0.537330317
1 vs. 5,0.498491704
1 vs. 5,0.458371041
1 vs. 5,0.399159664
1 vs. 5,0.360698125
1 vs. 5,0.595399698
1 vs. 5,0.609566904
1 vs. 5,0.724434389
1 vs. 5,0.649321267
1 vs. 5,0.684263449
1 vs. 5,0.519957983
1 vs. 5,0.519957983
1 vs. 5,0.642533937
1 vs. 5,0.63974359
1 vs. 5,0.525256769
1 vs. 5,0.589919558
1 vs. 5,0.611841599
1 vs. 5,0.545174933
1 vs. 5,0.511841599
1 vs. 5,0.575373483
1 vs. 5,0.54379085
1 vs. 5,0.459068627
1 vs. 5,0.430769231
1 vs. 5,0.397435897
1 vs. 5,0.616013072
1 vs. 5,0.538748833
1 vs. 5,0.616584967
1 vs. 5,0.508366013
1 vs. 5,0.514117647
1 vs. 5,0.414639894
1 vs. 5,0.414639894
1 vs. 5,0.563398693
1 vs. 5,0.659602815
1 vs. 5,0.490915033
1 vs. 5,0.558309991
1 vs. 5,0.577124183
1 vs. 5,0.44379085
1 vs. 5,0.477124183
1 vs. 5,0.542040149
1 vs. 5,0.482352941
1 vs. 5,0.458431373
1 vs. 5,0.402614379
1 vs. 5,0.369281046
1 vs. 5,0.582679739
1 vs. 5,0.509897292
1 vs. 5,0.582352941
1 vs. 5,0.478431373
1 vs. 5,0.548583878
1 vs. 5,0.413602941
1 vs. 5,0.413602941
1 vs. 5,0.644817927
1 vs. 5,0.623464052
1 vs. 5,0.390915033
1 vs. 5,0.458309991
1 vs. 5,0.54379085
1 vs. 5,0.44379085
1 vs. 5,0.577124183
1 vs. 5,0.442040149
1 vs. 5,0.415686275
1 vs. 5,0.391764706
1 vs. 5,0.335947712
1 vs. 5,0.491503268
1 vs. 5,0.482679739
1 vs. 5,0.409897292
1 vs. 5,0.549019608
1 vs. 5,0.445098039
1 vs. 5,0.4708061
1 vs. 5,0.528186275
1 vs. 5,0.528186275
1 vs. 5,0.53767507
1 vs. 5,0.523464052
1 vs. 5,0.390915033
1 vs. 5,0.458309991
1 vs. 5,0.54379085
1 vs. 5,0.44379085
1 vs. 5,0.577124183
1 vs. 5,0.442040149
1 vs. 5,0.415686275
1 vs. 5,0.391764706
1 vs. 5,0.335947712
1 vs. 5,0.491503268
1 vs. 5,0.482679739
1 vs. 5,0.409897292
1 vs. 5,0.549019608
1 vs. 5,0.445098039
1 vs. 5,0.4708061
1 vs. 5,0.528186275
1 vs. 5,0.528186275
1 vs. 5,0.53767507
1 vs. 5,0.523464052
1 vs. 5,0.343438914
1 vs. 5,0.446132299
1 vs. 5,0.548076923
1 vs. 5,0.522435897
1 vs. 5,0.586538462
1 vs. 5,0.416515837
1 vs. 5,0.482730015
1 vs. 5,0.378033731
1 vs. 5,0.287028658
1 vs. 5,0.440874811
1 vs. 5,0.477224736
1 vs. 5,0.362820513
1 vs. 5,0.553167421
1 vs. 5,0.380279035
1 vs. 5,0.398028442
1 vs. 5,0.506932773
1 vs. 5,0.506932773
1 vs. 5,0.418552036
1 vs. 5,0.520613374
1 vs. 5,0.435520362
1 vs. 5,0.5144545
1 vs. 5,0.63003663
1 vs. 5,0.514652015
1 vs. 5,0.668498168
1 vs. 5,0.512166918
1 vs. 5,0.471342383
1 vs. 5,0.448868778
1 vs. 5,0.418552036
1 vs. 5,0.598039216
1 vs. 5,0.556033183
1 vs. 5,0.481749623
1 vs. 5,0.62543992
1 vs. 5,0.518530489
1 vs. 5,0.589635854
1 vs. 5,0.604341737
1 vs. 5,0.604341737
1 vs. 5,0.642973856
1 vs. 5,0.583470451
1 vs. 5,0.454074616
1 vs. 5,0.529034691
1 vs. 5,0.605392157
1 vs. 5,0.490007541
1 vs. 5,0.566930618
1 vs. 5,0.535103785
1 vs. 5,0.519871795
1 vs. 5,0.454618046
1 vs. 5,0.391079509
1 vs. 5,0.455182073
1 vs. 5,0.603129713
1 vs. 5,0.517803275
1 vs. 5,0.607371795
1 vs. 5,0.482573799
1 vs. 5,0.643530489
1 vs. 5,0.511829732
1 vs. 5,0.511829732
1 vs. 5,0.678250467
1 vs. 5,0.646116139
1 vs. 5,0.566634346
1 vs. 5,0.564595661
1 vs. 5,0.639705882
1 vs. 5,0.562782805
1 vs. 5,0.524321267
1 vs. 5,0.561622578
1 vs. 5,0.601432881
1 vs. 5,0.528280543
1 vs. 5,0.533182504
1 vs. 5,0.456259427
1 vs. 5,0.632730015
1 vs. 5,0.632613992
1 vs. 5,0.645701357
1 vs. 5,0.521266968
1 vs. 5,0.643288084
1 vs. 5,0.484943978
1 vs. 5,0.484943978
1 vs. 5,0.660633484
1 vs. 5,0.683460958
1 vs. 5,0.642533937
1 vs. 5,0.490384615
1 vs. 5,0.445512821
1 vs. 5,0.522435897
1 vs. 5,0.407051282
1 vs. 5,0.428733032
1 vs. 5,0.489064857
1 vs. 5,0.532579186
1 vs. 5,0.484615385
1 vs. 5,0.407692308
1 vs. 5,0.448868778
1 vs. 5,0.606711916
1 vs. 5,0.446078431
1 vs. 5,0.413650075
1 vs. 5,0.446832579
1 vs. 5,0.446428571
1 vs. 5,0.446428571
1 vs. 5,0.489064857
1 vs. 5,0.484615385
1 vs. 5,0.567797888
1 vs. 5,0.568573583
1 vs. 5,0.528177705
1 vs. 5,0.451254628
1 vs. 5,0.412793089
1 vs. 5,0.501696833
1 vs. 5,0.49321267
1 vs. 5,0.531221719
1 vs. 5,0.467679379
1 vs. 5,0.313833226
1 vs. 5,0.520415859
1 vs. 5,0.52658371
1 vs. 5,0.533484163
1 vs. 5,0.413021619
1 vs. 5,0.532428356
1 vs. 5,0.379051621
